path,verdict,detail,samplerate,cutoff_hz,nyquist_hz,slope_db_per_khz
/home/adam/driveBig/Music/New unformated songs/The Presidents of the United States of America - The Presidents of The United States of America Ten Year Super Bonus Special Anniversary Edition (2004) [FLAC] [16B-44100kHz]/24. The Presidents of the United States of America - Candy (Demo).flac,SUSPECT,"hard cutoff at ~15951Hz, steep 13.8dB/kHz -> likely transcoded from 128kbps MP3",44100,15951,22050,13.8
/home/adam/driveBig/Music/New unformated songs/The Presidents of the United States of America - The Presidents of The United States of America Ten Year Super Bonus Special Anniversary Edition (2004) [FLAC] [16B-44100kHz]/25. The Presidents of the United States of America - Naked and Famous (Boston Demo) (Explicit).flac,SUSPECT,"hard cutoff at ~16489Hz, steep 18.0dB/kHz -> likely transcoded from 128kbps MP3",44100,16489,22050,18
/home/adam/driveBig/Music/New unformated songs/The Presidents of the United States of America - The Presidents of The United States of America Ten Year Super Bonus Special Anniversary Edition (2004) [FLAC] [16B-44100kHz]/26. The Presidents of the United States of America - Naked and Famous (New York Demo) (Explicit).flac,GRADUAL_ROLLOFF,"rolloff at ~14406Hz but gentle (9.0dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,14406,22050,9
/home/adam/driveBig/Music/New unformated songs/The Shins - Chutes Too Narrow (20th Anniversary Remaster) (2003) [FLAC] [16B-44100kHz]/01. The Shins - Kissing the Lipless (2023 Remaster).flac,SUSPECT,"hard cutoff at ~16591Hz, steep 23.0dB/kHz -> likely transcoded from 128kbps MP3",44100,16591,22050,23
/home/adam/driveBig/Music/New unformated songs/The Shins - Chutes Too Narrow (20th Anniversary Remaster) (2003) [FLAC] [16B-44100kHz]/02. The Shins - Mine's Not a High Horse (2023 Remaster).flac,SUSPECT,"hard cutoff at ~16715Hz, steep 26.9dB/kHz -> likely transcoded from 128kbps MP3",44100,16715,22050,26.9
/home/adam/driveBig/Music/New unformated songs/The Shins - Chutes Too Narrow (20th Anniversary Remaster) (2003) [FLAC] [16B-44100kHz]/03. The Shins - So Says I (2023 Remaster).flac,SUSPECT,"hard cutoff at ~16667Hz, steep 27.6dB/kHz -> likely transcoded from 128kbps MP3",44100,16667,22050,27.6
/home/adam/driveBig/Music/New unformated songs/The Shins - Chutes Too Narrow (20th Anniversary Remaster) (2003) [FLAC] [16B-44100kHz]/04. The Shins - Young Pilgrims (2023 Remaster).flac,SUSPECT,"hard cutoff at ~16731Hz, steep 27.7dB/kHz -> likely transcoded from 128kbps MP3",44100,16731,22050,27.7
/home/adam/driveBig/Music/New unformated songs/The Shins - Chutes Too Narrow (20th Anniversary Remaster) (2003) [FLAC] [16B-44100kHz]/05. The Shins - Saint Simon (2023 Remaster).flac,SUSPECT,"hard cutoff at ~16704Hz, steep 28.2dB/kHz -> likely transcoded from 128kbps MP3",44100,16704,22050,28.2
/home/adam/driveBig/Music/New unformated songs/The Shins - Chutes Too Narrow (20th Anniversary Remaster) (2003) [FLAC] [16B-44100kHz]/06. The Shins - Fighting in a Sack (2023 Remaster).flac,SUSPECT,"hard cutoff at ~16559Hz, steep 19.5dB/kHz -> likely transcoded from 128kbps MP3",44100,16559,22050,19.5
/home/adam/driveBig/Music/New unformated songs/The Shins - Chutes Too Narrow (20th Anniversary Remaster) (2003) [FLAC] [16B-44100kHz]/07. The Shins - Pink Bullets (2023 Remaster).flac,SUSPECT,"hard cutoff at ~16715Hz, steep 28.0dB/kHz -> likely transcoded from 128kbps MP3",44100,16715,22050,28
/home/adam/driveBig/Music/New unformated songs/The Shins - Chutes Too Narrow (20th Anniversary Remaster) (2003) [FLAC] [16B-44100kHz]/08. The Shins - Turn a Square (2023 Remaster).flac,SUSPECT,"hard cutoff at ~16613Hz, steep 20.4dB/kHz -> likely transcoded from 128kbps MP3",44100,16613,22050,20.4
/home/adam/driveBig/Music/New unformated songs/The Shins - Chutes Too Narrow (20th Anniversary Remaster) (2003) [FLAC] [16B-44100kHz]/09. The Shins - Gone for Good (2023 Remaster).flac,SUSPECT,"hard cutoff at ~16548Hz, steep 20.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16548,22050,20.1
/home/adam/driveBig/Music/New unformated songs/The Shins - Chutes Too Narrow (20th Anniversary Remaster) (2003) [FLAC] [16B-44100kHz]/10. The Shins - Those to Come (2023 Remaster).flac,SUSPECT,"hard cutoff at ~16651Hz, steep 19.7dB/kHz -> likely transcoded from 128kbps MP3",44100,16651,22050,19.7
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Adore (2014 Remaster) (2014) [FLAC] [16B-44100kHz]/01. The Smashing Pumpkins - To Sheila.flac,SUSPECT,"hard cutoff at ~16699Hz, steep 25.6dB/kHz -> likely transcoded from 128kbps MP3",44100,16699,22050,25.6
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Adore (2014 Remaster) (2014) [FLAC] [16B-44100kHz]/02. The Smashing Pumpkins - Ava Adore.flac,SUSPECT,"hard cutoff at ~16764Hz, steep 29.6dB/kHz -> likely transcoded from 128kbps MP3",44100,16764,22050,29.6
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Adore (2014 Remaster) (2014) [FLAC] [16B-44100kHz]/03. The Smashing Pumpkins - Perfect.flac,SUSPECT,"hard cutoff at ~16791Hz, steep 32.0dB/kHz -> likely transcoded from 128kbps MP3",44100,16791,22050,32
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Adore (2014 Remaster) (2014) [FLAC] [16B-44100kHz]/04. The Smashing Pumpkins - Daphne Descends.flac,SUSPECT,"hard cutoff at ~16780Hz, steep 29.5dB/kHz -> likely transcoded from 128kbps MP3",44100,16780,22050,29.5
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Adore (2014 Remaster) (2014) [FLAC] [16B-44100kHz]/05. The Smashing Pumpkins - Once Upon A Time.flac,SUSPECT,"hard cutoff at ~16758Hz, steep 33.3dB/kHz -> likely transcoded from 128kbps MP3",44100,16758,22050,33.3
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Adore (2014 Remaster) (2014) [FLAC] [16B-44100kHz]/06. The Smashing Pumpkins - Tear.flac,SUSPECT,"hard cutoff at ~16742Hz, steep 30.3dB/kHz -> likely transcoded from 128kbps MP3",44100,16742,22050,30.3
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Adore (2014 Remaster) (2014) [FLAC] [16B-44100kHz]/07. The Smashing Pumpkins - Crestfallen.flac,SUSPECT,"hard cutoff at ~16785Hz, steep 29.8dB/kHz -> likely transcoded from 128kbps MP3",44100,16785,22050,29.8
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Adore (2014 Remaster) (2014) [FLAC] [16B-44100kHz]/08. The Smashing Pumpkins - Appels + Oranjes.flac,SUSPECT,"hard cutoff at ~16764Hz, steep 29.8dB/kHz -> likely transcoded from 128kbps MP3",44100,16764,22050,29.8
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Adore (2014 Remaster) (2014) [FLAC] [16B-44100kHz]/09. The Smashing Pumpkins - Pug.flac,SUSPECT,"hard cutoff at ~16721Hz, steep 29.3dB/kHz -> likely transcoded from 128kbps MP3",44100,16721,22050,29.3
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Adore (2014 Remaster) (2014) [FLAC] [16B-44100kHz]/10. The Smashing Pumpkins - The Tale Of Dusty And Pistol Pete.flac,SUSPECT,"hard cutoff at ~16721Hz, steep 26.4dB/kHz -> likely transcoded from 128kbps MP3",44100,16721,22050,26.4
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Adore (2014 Remaster) (2014) [FLAC] [16B-44100kHz]/11. The Smashing Pumpkins - Annie-Dog.flac,SUSPECT,"hard cutoff at ~16677Hz, steep 24.7dB/kHz -> likely transcoded from 128kbps MP3",44100,16677,22050,24.7
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Adore (2014 Remaster) (2014) [FLAC] [16B-44100kHz]/12. The Smashing Pumpkins - Shame.flac,SUSPECT,"hard cutoff at ~16726Hz, steep 26.8dB/kHz -> likely transcoded from 128kbps MP3",44100,16726,22050,26.8
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Adore (2014 Remaster) (2014) [FLAC] [16B-44100kHz]/13. The Smashing Pumpkins - Behold! The Night Mare.flac,SUSPECT,"hard cutoff at ~16753Hz, steep 29.6dB/kHz -> likely transcoded from 128kbps MP3",44100,16753,22050,29.6
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Adore (2014 Remaster) (2014) [FLAC] [16B-44100kHz]/14. The Smashing Pumpkins - For Martha.flac,SUSPECT,"hard cutoff at ~16651Hz, steep 27.2dB/kHz -> likely transcoded from 128kbps MP3",44100,16651,22050,27.2
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Adore (2014 Remaster) (2014) [FLAC] [16B-44100kHz]/15. The Smashing Pumpkins - Blank Page.flac,SUSPECT,"hard cutoff at ~16107Hz, steep 16.7dB/kHz -> likely transcoded from 128kbps MP3",44100,16107,22050,16.7
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Adore (2014 Remaster) (2014) [FLAC] [16B-44100kHz]/16. The Smashing Pumpkins - 17.flac,SUSPECT,"hard cutoff at ~16828Hz, steep 33.3dB/kHz -> likely transcoded from 128kbps MP3",44100,16828,22050,33.3
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Mellon Collie And The Infinite Sadness (Remastered) (2012) [FLAC] [16B-44100kHz]/Disc 1/01. The Smashing Pumpkins - Mellon Collie And The Infinite Sadness (Remastered 2012).flac,SUSPECT,"hard cutoff at ~16031Hz, steep 14.2dB/kHz -> likely transcoded from 128kbps MP3",44100,16031,22050,14.2
"/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Mellon Collie And The Infinite Sadness (Remastered) (2012) [FLAC] [16B-44100kHz]/Disc 1/02. The Smashing Pumpkins - Tonight, Tonight (Remastered 2012).flac",SUSPECT,"hard cutoff at ~16188Hz, steep 23.0dB/kHz -> likely transcoded from 128kbps MP3",44100,16188,22050,23
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Mellon Collie And The Infinite Sadness (Remastered) (2012) [FLAC] [16B-44100kHz]/Disc 1/03. The Smashing Pumpkins - Jellybelly (Remastered 2012).flac,SUSPECT,"hard cutoff at ~16064Hz, steep 25.7dB/kHz -> likely transcoded from 128kbps MP3",44100,16064,22050,25.7
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Mellon Collie And The Infinite Sadness (Remastered) (2012) [FLAC] [16B-44100kHz]/Disc 1/04. The Smashing Pumpkins - Zero (Remastered 2012) (Explicit).flac,SUSPECT,"hard cutoff at ~16064Hz, steep 22.6dB/kHz -> likely transcoded from 128kbps MP3",44100,16064,22050,22.6
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Mellon Collie And The Infinite Sadness (Remastered) (2012) [FLAC] [16B-44100kHz]/Disc 1/05. The Smashing Pumpkins - Here Is No Why (Remastered 2012).flac,SUSPECT,"hard cutoff at ~16516Hz, steep 25.2dB/kHz -> likely transcoded from 128kbps MP3",44100,16516,22050,25.2
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Mellon Collie And The Infinite Sadness (Remastered) (2012) [FLAC] [16B-44100kHz]/Disc 1/06. The Smashing Pumpkins - Bullet With Butterfly Wings (Remastered 2012).flac,SUSPECT,"hard cutoff at ~16026Hz, steep 20.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16026,22050,20.1
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Mellon Collie And The Infinite Sadness (Remastered) (2012) [FLAC] [16B-44100kHz]/Disc 1/07. The Smashing Pumpkins - To Forgive (Remastered 2012).flac,SUSPECT,"hard cutoff at ~16581Hz, steep 17.6dB/kHz -> likely transcoded from 128kbps MP3",44100,16581,22050,17.6
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Mellon Collie And The Infinite Sadness (Remastered) (2012) [FLAC] [16B-44100kHz]/Disc 1/08. The Smashing Pumpkins - An Ode To No One (Remastered 2012).flac,SUSPECT,"hard cutoff at ~16414Hz, steep 20.4dB/kHz -> likely transcoded from 128kbps MP3",44100,16414,22050,20.4
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Mellon Collie And The Infinite Sadness (Remastered) (2012) [FLAC] [16B-44100kHz]/Disc 1/09. The Smashing Pumpkins - Love (Remastered 2012).flac,SUSPECT,"hard cutoff at ~16715Hz, steep 28.9dB/kHz -> likely transcoded from 128kbps MP3",44100,16715,22050,28.9
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Mellon Collie And The Infinite Sadness (Remastered) (2012) [FLAC] [16B-44100kHz]/Disc 1/10. The Smashing Pumpkins - Cupid De Locke (Remastered 2012).flac,SUSPECT,"hard cutoff at ~16656Hz, steep 26.9dB/kHz -> likely transcoded from 128kbps MP3",44100,16656,22050,26.9
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Mellon Collie And The Infinite Sadness (Remastered) (2012) [FLAC] [16B-44100kHz]/Disc 1/11. The Smashing Pumpkins - Galapogos (Remastered 2012).flac,SUSPECT,"hard cutoff at ~16521Hz, steep 19.9dB/kHz -> likely transcoded from 128kbps MP3",44100,16521,22050,19.9
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Mellon Collie And The Infinite Sadness (Remastered) (2012) [FLAC] [16B-44100kHz]/Disc 1/12. The Smashing Pumpkins - Muzzle (Remastered 2012).flac,SUSPECT,"hard cutoff at ~16521Hz, steep 23.7dB/kHz -> likely transcoded from 128kbps MP3",44100,16521,22050,23.7
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Mellon Collie And The Infinite Sadness (Remastered) (2012) [FLAC] [16B-44100kHz]/Disc 1/13. The Smashing Pumpkins - Porcelina Of The Vast Oceans (Remastered 2012).flac,SUSPECT,"hard cutoff at ~16715Hz, steep 25.8dB/kHz -> likely transcoded from 128kbps MP3",44100,16715,22050,25.8
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Mellon Collie And The Infinite Sadness (Remastered) (2012) [FLAC] [16B-44100kHz]/Disc 1/14. The Smashing Pumpkins - Take Me Down (Remastered 2012).flac,SUSPECT,"hard cutoff at ~16661Hz, steep 22.0dB/kHz -> likely transcoded from 128kbps MP3",44100,16661,22050,22
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Mellon Collie And The Infinite Sadness (Remastered) (2012) [FLAC] [16B-44100kHz]/Disc 2/01. The Smashing Pumpkins - Where Boys Fear To Tread (Remastered 2012).flac,SUSPECT,"hard cutoff at ~16473Hz, steep 19.9dB/kHz -> likely transcoded from 128kbps MP3",44100,16473,22050,19.9
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Mellon Collie And The Infinite Sadness (Remastered) (2012) [FLAC] [16B-44100kHz]/Disc 2/02. The Smashing Pumpkins - Bodies (Remastered 2012).flac,SUSPECT,"hard cutoff at ~16527Hz, steep 24.9dB/kHz -> likely transcoded from 128kbps MP3",44100,16527,22050,24.9
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Mellon Collie And The Infinite Sadness (Remastered) (2012) [FLAC] [16B-44100kHz]/Disc 2/03. The Smashing Pumpkins - Thirty-Three (Remastered 2012).flac,SUSPECT,"hard cutoff at ~16371Hz, steep 24.8dB/kHz -> likely transcoded from 128kbps MP3",44100,16371,22050,24.8
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Mellon Collie And The Infinite Sadness (Remastered) (2012) [FLAC] [16B-44100kHz]/Disc 2/04. The Smashing Pumpkins - In The Arms Of Sleep (Remastered 2012).flac,SUSPECT,"hard cutoff at ~16640Hz, steep 25.4dB/kHz -> likely transcoded from 128kbps MP3",44100,16640,22050,25.4
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Mellon Collie And The Infinite Sadness (Remastered) (2012) [FLAC] [16B-44100kHz]/Disc 2/05. The Smashing Pumpkins - 1979 (Remastered 2012).flac,SUSPECT,"hard cutoff at ~16715Hz, steep 29.6dB/kHz -> likely transcoded from 128kbps MP3",44100,16715,22050,29.6
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Mellon Collie And The Infinite Sadness (Remastered) (2012) [FLAC] [16B-44100kHz]/Disc 2/06. The Smashing Pumpkins - Tales Of A Scorched Earth (Remastered 2012) (Explicit).flac,SUSPECT,"hard cutoff at ~16710Hz, steep 32.5dB/kHz -> likely transcoded from 128kbps MP3",44100,16710,22050,32.5
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Mellon Collie And The Infinite Sadness (Remastered) (2012) [FLAC] [16B-44100kHz]/Disc 2/07. The Smashing Pumpkins - Thru The Eyes Of Ruby (Remastered 2012).flac,SUSPECT,"hard cutoff at ~16538Hz, steep 21.4dB/kHz -> likely transcoded from 128kbps MP3",44100,16538,22050,21.4
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Mellon Collie And The Infinite Sadness (Remastered) (2012) [FLAC] [16B-44100kHz]/Disc 2/08. The Smashing Pumpkins - Stumbleine (Remastered 2012) (Explicit).flac,SUSPECT,"hard cutoff at ~16026Hz, steep 18.6dB/kHz -> likely transcoded from 128kbps MP3",44100,16026,22050,18.6
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Mellon Collie And The Infinite Sadness (Remastered) (2012) [FLAC] [16B-44100kHz]/Disc 2/09. The Smashing Pumpkins - X.Y.U. (Remastered 2012) (Explicit).flac,SUSPECT,"hard cutoff at ~16107Hz, steep 25.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16107,22050,25.1
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Mellon Collie And The Infinite Sadness (Remastered) (2012) [FLAC] [16B-44100kHz]/Disc 2/10. The Smashing Pumpkins - We Only Come Out At Night (Remastered 2012).flac,SUSPECT,"hard cutoff at ~16618Hz, steep 22.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16618,22050,22.1
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Mellon Collie And The Infinite Sadness (Remastered) (2012) [FLAC] [16B-44100kHz]/Disc 2/11. The Smashing Pumpkins - Beautiful (Remastered 2012).flac,SUSPECT,"hard cutoff at ~16764Hz, steep 29.8dB/kHz -> likely transcoded from 128kbps MP3",44100,16764,22050,29.8
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Mellon Collie And The Infinite Sadness (Remastered) (2012) [FLAC] [16B-44100kHz]/Disc 2/12. The Smashing Pumpkins - Lily (My One And Only) (Remastered 2012).flac,SUSPECT,"hard cutoff at ~16710Hz, steep 28.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16710,22050,28.1
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Mellon Collie And The Infinite Sadness (Remastered) (2012) [FLAC] [16B-44100kHz]/Disc 2/13. The Smashing Pumpkins - By Starlight (Remastered 2012).flac,SUSPECT,"hard cutoff at ~16607Hz, steep 21.5dB/kHz -> likely transcoded from 128kbps MP3",44100,16607,22050,21.5
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Mellon Collie And The Infinite Sadness (Remastered) (2012) [FLAC] [16B-44100kHz]/Disc 2/14. The Smashing Pumpkins - Farewell And Goodnight (Remastered 2012).flac,SUSPECT,"hard cutoff at ~16688Hz, steep 25.8dB/kHz -> likely transcoded from 128kbps MP3",44100,16688,22050,25.8
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Siamese Dream (Deluxe Edition) (2011) [FLAC] [16B-44100kHz]/Disc 1/01. The Smashing Pumpkins - Cherub Rock (2011 Remaster).flac,SUSPECT,"hard cutoff at ~16478Hz, steep 27.2dB/kHz -> likely transcoded from 128kbps MP3",44100,16478,22050,27.2
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Siamese Dream (Deluxe Edition) (2011) [FLAC] [16B-44100kHz]/Disc 1/02. The Smashing Pumpkins - Quiet (2011 Remaster).flac,SUSPECT,"hard cutoff at ~16457Hz, steep 23.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16457,22050,23.1
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Siamese Dream (Deluxe Edition) (2011) [FLAC] [16B-44100kHz]/Disc 1/03. The Smashing Pumpkins - Today (2011 Remaster).flac,SUSPECT,"hard cutoff at ~16597Hz, steep 26.9dB/kHz -> likely transcoded from 128kbps MP3",44100,16597,22050,26.9
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Siamese Dream (Deluxe Edition) (2011) [FLAC] [16B-44100kHz]/Disc 1/04. The Smashing Pumpkins - Hummer (2011 Remaster).flac,SUSPECT,"hard cutoff at ~16721Hz, steep 29.0dB/kHz -> likely transcoded from 128kbps MP3",44100,16721,22050,29
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Siamese Dream (Deluxe Edition) (2011) [FLAC] [16B-44100kHz]/Disc 1/05. The Smashing Pumpkins - Rocket (2011 Remaster).flac,SUSPECT,"hard cutoff at ~16430Hz, steep 21.8dB/kHz -> likely transcoded from 128kbps MP3",44100,16430,22050,21.8
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Siamese Dream (Deluxe Edition) (2011) [FLAC] [16B-44100kHz]/Disc 1/06. The Smashing Pumpkins - Disarm (2011 Remaster).flac,SUSPECT,"hard cutoff at ~16564Hz, steep 24.6dB/kHz -> likely transcoded from 128kbps MP3",44100,16564,22050,24.6
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Siamese Dream (Deluxe Edition) (2011) [FLAC] [16B-44100kHz]/Disc 1/07. The Smashing Pumpkins - Soma (2011 Remaster).flac,SUSPECT,"hard cutoff at ~16624Hz, steep 24.2dB/kHz -> likely transcoded from 128kbps MP3",44100,16624,22050,24.2
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Siamese Dream (Deluxe Edition) (2011) [FLAC] [16B-44100kHz]/Disc 1/08. The Smashing Pumpkins - Geek U.S.A. (2011 Remaster).flac,SUSPECT,"hard cutoff at ~16478Hz, steep 20.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16478,22050,20.1
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Siamese Dream (Deluxe Edition) (2011) [FLAC] [16B-44100kHz]/Disc 1/09. The Smashing Pumpkins - Mayonaise (2011 Remaster).flac,SUSPECT,"hard cutoff at ~16532Hz, steep 25.9dB/kHz -> likely transcoded from 128kbps MP3",44100,16532,22050,25.9
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Siamese Dream (Deluxe Edition) (2011) [FLAC] [16B-44100kHz]/Disc 1/10. The Smashing Pumpkins - Spaceboy (2011 Remaster).flac,SUSPECT,"hard cutoff at ~16758Hz, steep 27.5dB/kHz -> likely transcoded from 128kbps MP3",44100,16758,22050,27.5
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Siamese Dream (Deluxe Edition) (2011) [FLAC] [16B-44100kHz]/Disc 1/11. The Smashing Pumpkins - Silverfuck (2011 Remaster) (Explicit).flac,SUSPECT,"hard cutoff at ~16295Hz, steep 20.6dB/kHz -> likely transcoded from 128kbps MP3",44100,16295,22050,20.6
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Siamese Dream (Deluxe Edition) (2011) [FLAC] [16B-44100kHz]/Disc 1/12. The Smashing Pumpkins - Sweet Sweet (2011 Remaster).flac,SUSPECT,"hard cutoff at ~16101Hz, steep 24.8dB/kHz -> likely transcoded from 128kbps MP3",44100,16101,22050,24.8
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Siamese Dream (Deluxe Edition) (2011) [FLAC] [16B-44100kHz]/Disc 1/13. The Smashing Pumpkins - Luna (2011 Remaster).flac,SUSPECT,"hard cutoff at ~16688Hz, steep 23.5dB/kHz -> likely transcoded from 128kbps MP3",44100,16688,22050,23.5
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Siamese Dream (Deluxe Edition) (2011) [FLAC] [16B-44100kHz]/Disc 2/01. The Smashing Pumpkins - Pissant (Siamese Sessions Rough Mix) (Explicit).flac,SUSPECT,"hard cutoff at ~16667Hz, steep 30.3dB/kHz -> likely transcoded from 128kbps MP3",44100,16667,22050,30.3
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Siamese Dream (Deluxe Edition) (2011) [FLAC] [16B-44100kHz]/Disc 2/02. The Smashing Pumpkins - Siamese Dream (Broadway Rehearsals Demo).flac,SUSPECT,"hard cutoff at ~16021Hz, steep 16.9dB/kHz -> likely transcoded from 128kbps MP3",44100,16021,22050,16.9
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Siamese Dream (Deluxe Edition) (2011) [FLAC] [16B-44100kHz]/Disc 2/03. The Smashing Pumpkins - STP (Rehearsal Demo).flac,SUSPECT,"hard cutoff at ~16069Hz, steep 25.8dB/kHz -> likely transcoded from 128kbps MP3",44100,16069,22050,25.8
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Siamese Dream (Deluxe Edition) (2011) [FLAC] [16B-44100kHz]/Disc 2/04. The Smashing Pumpkins - Frail And Bedazzled (Soundworks Demo).flac,SUSPECT,"hard cutoff at ~16134Hz, steep 27.0dB/kHz -> likely transcoded from 128kbps MP3",44100,16134,22050,27
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Siamese Dream (Deluxe Edition) (2011) [FLAC] [16B-44100kHz]/Disc 2/05. The Smashing Pumpkins - Luna (Apartment Demo).flac,SUSPECT,"hard cutoff at ~16021Hz, steep 13.4dB/kHz -> likely transcoded from 128kbps MP3",44100,16021,22050,13.4
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Siamese Dream (Deluxe Edition) (2011) [FLAC] [16B-44100kHz]/Disc 2/06. The Smashing Pumpkins - Quiet (BBC SessionBC Mix).flac,SUSPECT,"hard cutoff at ~16704Hz, steep 31.4dB/kHz -> likely transcoded from 128kbps MP3",44100,16704,22050,31.4
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Siamese Dream (Deluxe Edition) (2011) [FLAC] [16B-44100kHz]/Disc 2/07. The Smashing Pumpkins - Moleasskiss (Soundworks Demo).flac,SUSPECT,"hard cutoff at ~16139Hz, steep 27.4dB/kHz -> likely transcoded from 128kbps MP3",44100,16139,22050,27.4
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Siamese Dream (Deluxe Edition) (2011) [FLAC] [16B-44100kHz]/Disc 2/08. The Smashing Pumpkins - Hello Kitty Kat (Soundworks Demo).flac,SUSPECT,"hard cutoff at ~16564Hz, steep 25.2dB/kHz -> likely transcoded from 128kbps MP3",44100,16564,22050,25.2
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Siamese Dream (Deluxe Edition) (2011) [FLAC] [16B-44100kHz]/Disc 2/09. The Smashing Pumpkins - Today (Broadway Rehearsals Demo).flac,SUSPECT,"hard cutoff at ~16015Hz, steep 14.6dB/kHz -> likely transcoded from 128kbps MP3",44100,16015,22050,14.6
/home/adam/driveBig/Music/New unformated songs/The Smashing Pumpkins - Siamese Dream (Deluxe Edition) (2011) [FLAC] [16B-44100kHz]/Disc 2/10. The Smashing Pumpkins - Never Let Me Down Again (BBC Session).flac,SUSPECT,"hard cutoff at ~16747Hz, steep 29.2dB/kHz -> likely transcoded from 128kbps MP3",44100,16747,22050,29.2
